glat	glng	gmap_color	gaddress	current_rent	current_assessment	assessment_to_rent_ratio	BaseValue_Year	lagov	screenshot
34.1885118	-118.6474324	#6485ec	23926 Hamlin St, West Hills, CA 91307, USA	4700.0	619000.0	131.7	2018	https://portal.assessor.lacounty.gov/parceldetail/2033006016	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/23926_Hamlin_St,_West_Hills,_CA_91307,_USA.png
34.0688885	-118.437139	#6b8df0	667 Thayer Ave, Los Angeles, CA 90024, USA	12995.0	5354489.0	412.04	2017	https://portal.assessor.lacounty.gov/parceldetail/4360016031	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/667_Thayer_Ave,_Los_Angeles,_CA_90024,_USA.png
34.1146625	-118.3640273	#3f53c6	2362 Apollo Dr, Los Angeles, CA 90046, USA	25000.0	2841334.0	113.65	2024	https://portal.assessor.lacounty.gov/parceldetail/5569008018	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/2362_Apollo_Dr,_Los_Angeles,_CA_90046,_USA.png
34.2739042	-118.3173126	#4b64d5	11310 Oro Vista Ave, Sunland, CA 91040, USA	5500.0	502485.0	91.36	2022	https://portal.assessor.lacounty.gov/parceldetail/2551007007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/11310_Oro_Vista_Ave,_Sunland,_CA_91040,_USA.png
34.0457296	-118.3550674	#c12b30	1525 S Dunsmuir Ave, Los Angeles, CA 90019, USA	4195.0	46597.0	11.11	1975	https://portal.assessor.lacounty.gov/parceldetail/5069034022	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/1525_S_Dunsmuir_Ave,_Los_Angeles,_CA_90019,_USA.png
34.0865252	-118.2671568	#f1ccb8	2712 Berkeley Ave, Los Angeles, CA 90026, USA	6000.0	261353.0	43.56	1994	https://portal.assessor.lacounty.gov/parceldetail/5424007012	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/2712_Berkeley_Ave,_Los_Angeles,_CA_90026,_USA.png
33.8220456	-118.3592176	#da5a49	22715 Marjorie Ave, Torrance, CA 90505, USA	4200.0	177377.0	42.23	1979	https://portal.assessor.lacounty.gov/parceldetail/7528008025	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/22715_Marjorie_Ave,_Torrance,_CA_90505,_USA.png
33.822587	-118.3233904	#f08a6c	2317 Santa Fe Ave, Torrance, CA 90501, USA	5300.0	445041.0	83.97	1984	https://portal.assessor.lacounty.gov/parceldetail/7359026063	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/2317_Santa_Fe_Ave,_Torrance,_CA_90501,_USA.png
34.0872237	-118.4236827	#f7a889	1130 Benedict Canyon Drive, Beverly Hills, CA 90210, USA	22500.0	1987524.0	88.33	1988	https://portal.assessor.lacounty.gov/parceldetail/4348017019	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/1130_Benedict_Canyon_Drive,_Beverly_Hills,_CA_90210,_USA.png
34.4434137	-118.3898792	#f1ccb8	29613 Parkglen Pl, Santa Clarita, CA 91387, USA	4000.0	383890.0	95.97	1994	https://portal.assessor.lacounty.gov/parceldetail/2854041027	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/29613_Parkglen_Pl,_Santa_Clarita,_CA_91387,_USA.png
34.4228658	-118.5282504	#93b5fe	26607 Millhouse Dr, Santa Clarita, CA 91350, USA	5950.0	701729.0	117.94	2011	https://portal.assessor.lacounty.gov/parceldetail/2849029008	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/26607_Millhouse_Dr,_Santa_Clarita,_CA_91350,_USA.png
34.5696171	-118.0817111	#c12b30	37800 Rudall Ave, Palmdale, CA 93550, USA	3650.0	74166.0	20.32	1975	https://portal.assessor.lacounty.gov/parceldetail/3019017025	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-06/37800_Rudall_Ave,_Palmdale,_CA_93550,_USA.png
34.0254272	-117.9050526	#6b8df0	2616 S Moorland Pl, West Covina, CA 91792, USA	3300.0	585643.0	177.47	2017	https://portal.assessor.lacounty.gov/parceldetail/8730014014	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-06/2616_S_Moorland_Pl,_West_Covina,_CA_91792,_USA.png
34.1733973	-118.0449409	#6485ec	730 Orange Dr, Sierra Madre, CA 91024, USA	4300.0	427746.0	99.48	2018	https://portal.assessor.lacounty.gov/parceldetail/5763007033	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-06/730_Orange_Dr,_Sierra_Madre,_CA_91024,_USA.png
34.1694554	-118.047244	#455cce	275 Churchill Rd, Sierra Madre, CA 91024, USA	5400.0	1030000.0	190.74	2023	https://portal.assessor.lacounty.gov/parceldetail/5763011046	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-06/275_Churchill_Rd,_Sierra_Madre,_CA_91024,_USA.png
33.8853861	-118.386303	#c12b30	1530 10th St, Manhattan Beach, CA 90266, USA	6500.0	109281.0	16.81	1975	https://portal.assessor.lacounty.gov/parceldetail/4164030029	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-03/1530_10th_St,_Manhattan_Beach,_CA_90266,_USA.png
33.8885185	-118.3975737	#aec9fc	1300 Elm Ave, Manhattan Beach, CA 90266, USA	9800.0	2382353.0	243.1	2007	https://portal.assessor.lacounty.gov/parceldetail/4170008004	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-03/1300_Elm_Ave,_Manhattan_Beach,_CA_90266,_USA.png
33.898429	-118.3867578	#f7a889	15 Tiburon Ct #1, Manhattan Beach, CA 90266, USA	5500.0	522466.0	94.99	1988	https://portal.assessor.lacounty.gov/parceldetail/4138024116	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-03/15_Tiburon_Ct_#1,_Manhattan_Beach,_CA_90266,_USA.png
33.8627553	-118.0696036	#c83836	12319 Cantrece Pl, Cerritos, CA 90703, USA	3900.0	110834.0	28.42	1976	https://portal.assessor.lacounty.gov/parceldetail/7024009038	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-03/12319_Cantrece_Pl,_Cerritos,_CA_90703,_USA.png
33.9938204	-117.8020186	#9abbff	1645 Derringer Ln, Diamond Bar, CA 91765, USA	5995.0	1712155.0	285.6	2010	https://portal.assessor.lacounty.gov/parceldetail/8713003008	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-03/1645_Derringer_Ln,_Diamond_Bar,_CA_91765,_USA.png
34.5846768	-118.075021	#3f53c6	38626 Frontier Ave, Palmdale, CA 93550, USA	2550.0	147274.0	57.75	2024	https://portal.assessor.lacounty.gov/parceldetail/3021002016	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-03/38626_Frontier_Ave,_Palmdale,_CA_93550,_USA.png
33.8127113	-118.3618544	#86a9fc	23501 Carlow Rd, Torrance, CA 90505, USA	6500.0	828518.0	127.46	2013	https://portal.assessor.lacounty.gov/parceldetail/7529008009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-03/23501_Carlow_Rd,_Torrance,_CA_90505,_USA.png
34.1694972	-118.2061124	#9abbff	2940 Graceland Way, Glendale, CA 91206, USA	6500.0	918105.0	141.25	2010	https://portal.assessor.lacounty.gov/parceldetail/5659003007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/2940_Graceland_Way,_Glendale,_CA_91206,_USA.png
33.9179758	-118.1458883	#c12b30	8422 Borson St, Downey, CA 90242, USA	2995.0	72977.0	24.37	1975	https://portal.assessor.lacounty.gov/parceldetail/6263029007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/8422_Borson_St,_Downey,_CA_90242,_USA.png
33.877763	-118.3942527	#c12b30	1180 Duncan Dr, Manhattan Beach, CA 90266, USA	8000.0	195065.0	24.38	1975	https://portal.assessor.lacounty.gov/parceldetail/4168020016	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/1180_Duncan_Dr,_Manhattan_Beach,_CA_90266,_USA.png
33.8003645	-118.356274	#c12b30	3915 Pso De Las Tortugas, Torrance, CA 90505, USA	8500.0	183986.0	21.65	1975	https://portal.assessor.lacounty.gov/parceldetail/7534033032	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/3915_Pso_De_Las_Tortugas,_Torrance,_CA_90505,_USA.png
33.964255	-117.8426133	#86a9fc	21317 Running Branch Rd, Diamond Bar, CA 91765, USA	4300.0	946877.0	220.2	2013	https://portal.assessor.lacounty.gov/parceldetail/8714011035	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/21317_Running_Branch_Rd,_Diamond_Bar,_CA_91765,_USA.png
33.9938204	-117.8020186	#9abbff	1645 Derringer Ln, Diamond Bar, CA 91765, USA	5995.0	1712155.0	285.6	2010	https://portal.assessor.lacounty.gov/parceldetail/8713003008	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/1645_Derringer_Ln,_Diamond_Bar,_CA_91765,_USA.png
34.6871351	-118.0845967	#6485ec	2533 Garnet Ln, Lancaster, CA 93535, USA	3350.0	279968.0	83.57	2018	https://portal.assessor.lacounty.gov/parceldetail/3150040015	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/2533_Garnet_Ln,_Lancaster,_CA_93535,_USA.png
34.4007623	-118.5480972	#93b5fe	25648 Rancho Adobe Rd, Santa Clarita, CA 91355, USA	3600.0	380497.0	105.69	2011	https://portal.assessor.lacounty.gov/parceldetail/2860005029	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/25648_Rancho_Adobe_Rd,_Santa_Clarita,_CA_91355,_USA.png
33.8495226	-118.1301286	#c12b30	5017 Pearce Ave, Lakewood, CA 90712, USA	4250.0	116092.0	27.32	1975	https://portal.assessor.lacounty.gov/parceldetail/7172009004	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/5017_Pearce_Ave,_Lakewood,_CA_90712,_USA.png
34.2843549	-118.5778557	#5875e1	20330 Windsor Ln, Porter Ranch, CA 91326, USA	12000.0	2322146.0	193.51	2020	https://portal.assessor.lacounty.gov/parceldetail/2701093031	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/20330_Windsor_Ln,_Porter_Ranch,_CA_91326,_USA.png
34.0097591	-118.3143111	#4b64d5	1910 W 41st St, Los Angeles, CA 90062, USA	4500.0	872100.0	193.8	2022	https://portal.assessor.lacounty.gov/parceldetail/5022015040	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/1910_W_41st_St,_Los_Angeles,_CA_90062,_USA.png
34.1393718	-118.3885269	#6b8df0	3844 Buena Park Dr, Studio City, CA 91604, USA	10000.0	797578.0	79.76	2017	https://portal.assessor.lacounty.gov/parceldetail/2369029006	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/3844_Buena_Park_Dr,_Studio_City,_CA_91604,_USA.png
34.1133681	-118.3471849	#4b64d5	7211 Chelan Way, Los Angeles, CA 90068, USA	9995.0	2703000.0	270.44	2022	https://portal.assessor.lacounty.gov/parceldetail/5572011011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/7211_Chelan_Way,_Los_Angeles,_CA_90068,_USA.png
34.0388136	-118.4053531	#a1c0ff	2915 Cavendish Dr, Los Angeles, CA 90064, USA	12995.0	1918515.0	147.63	2009	https://portal.assessor.lacounty.gov/parceldetail/4316012009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/2915_Cavendish_Dr,_Los_Angeles,_CA_90064,_USA.png
34.1314236	-118.3915317	#b5cdfa	3326 Fryman Rd, Studio City, CA 91604, USA	30000.0	2267121.0	75.57	2006	https://portal.assessor.lacounty.gov/parceldetail/2381016006	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/3326_Fryman_Rd,_Studio_City,_CA_91604,_USA.png
34.0712019	-118.2584885	#516ddb	1097 W Kensington Rd, Los Angeles, CA 90026, USA	8500.0	1508580.0	177.48	2021	https://portal.assessor.lacounty.gov/parceldetail/5405006023	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/1097_W_Kensington_Rd,_Los_Angeles,_CA_90026,_USA.png
34.001034	-118.4657656	#5875e1	826 Flower Ave, Venice, CA 90291, USA	6995.0	1569406.0	224.36	2020	https://portal.assessor.lacounty.gov/parceldetail/4243018023	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-04/826_Flower_Ave,_Venice,_CA_90291,_USA.png
34.1388757	-117.9523578	#f1ccb8	2433 Maynard Dr, Duarte, CA 91010, USA	2500.0	205712.0	82.28	1994	https://portal.assessor.lacounty.gov/parceldetail/8604012043	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-18/2433_Maynard_Dr,_Duarte,_CA_91010,_USA.png
34.6831583	-118.1455255	#3f53c6	44031 Heaton Ave, Lancaster, CA 93534, USA	3100.0	328361.0	105.92	2024	https://portal.assessor.lacounty.gov/parceldetail/3131015005	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-18/44031_Heaton_Ave,_Lancaster,_CA_93534,_USA.png
34.6934148	-118.1262458	#4b64d5	44609 3rd St E, Lancaster, CA 93535, USA	3465.0	326400.0	94.2	2022	https://portal.assessor.lacounty.gov/parceldetail/3142013039	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-18/44609_3rd_St_E,_Lancaster,_CA_93535,_USA.png
34.6810685	-118.175544	#c12b30	43941 Fenner Ave, Lancaster, CA 93536, USA	2900.0	76056.0	26.23	1975	https://portal.assessor.lacounty.gov/parceldetail/3129007033	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-18/43941_Fenner_Ave,_Lancaster,_CA_93536,_USA.png
34.1061389	-118.0790223	#6485ec	5843 Tree Rose Terrace, San Gabriel, CA 91775, USA	3850.0	841009.0	218.44	2018	https://portal.assessor.lacounty.gov/parceldetail/5387007024	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-18/5843_Tree_Rose_Terrace,_San_Gabriel,_CA_91775,_USA.png
34.1127621	-118.0678909	#bbd1f8	6250 Encinita Ave, Temple City, CA 91780, USA	3450.0	707395.0	205.04	2005	https://portal.assessor.lacounty.gov/parceldetail/5385001022	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-18/6250_Encinita_Ave,_Temple_City,_CA_91780,_USA.png
34.0434765	-118.4776028	#5875e1	902 Berkeley St, Santa Monica, CA 90403, USA	24500.0	5807758.0	237.05	2020	https://portal.assessor.lacounty.gov/parceldetail/4266005053	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-18/902_Berkeley_St,_Santa_Monica,_CA_90403,_USA.png
34.0261578	-118.4594021	#3f53c6	2937 Urban Ave, Santa Monica, CA 90404, USA	6200.0	256085.0	41.3	2024	https://portal.assessor.lacounty.gov/parceldetail/4274030012	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-18/2937_Urban_Ave,_Santa_Monica,_CA_90404,_USA.png
34.2055267	-118.3352141	#c12b30	2744 N Lincoln St, Burbank, CA 91504, USA	4200.0	77220.0	18.39	1975	https://portal.assessor.lacounty.gov/parceldetail/2472001030	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-18/2744_N_Lincoln_St,_Burbank,_CA_91504,_USA.png
34.5962583	-118.1779039	#6485ec	2644 Taft Ln, Palmdale, CA 93551, USA	3750.0	464797.0	123.95	2018	https://portal.assessor.lacounty.gov/parceldetail/3003089058	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-18/2644_Taft_Ln,_Palmdale,_CA_93551,_USA.png
34.561676	-118.1651658	#516ddb	37400 Queen Anne Pl, Palmdale, CA 93551, USA	3075.0	499392.0	162.4	2021	https://portal.assessor.lacounty.gov/parceldetail/3206048029	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-18/37400_Queen_Anne_Pl,_Palmdale,_CA_93551,_USA.png
34.6221134	-118.21022	#c12b30	4512 Pso Hermoso, Palmdale, CA 93551, USA	3000.0	71573.0	23.86	1975	https://portal.assessor.lacounty.gov/parceldetail/3001031002	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-18/4512_Pso_Hermoso,_Palmdale,_CA_93551,_USA.png
34.620055	-118.2308065	#6b8df0	40559 Whitecliff St, Palmdale, CA 93551, USA	4195.0	518710.0	123.65	2017	https://portal.assessor.lacounty.gov/parceldetail/3001100007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-18/40559_Whitecliff_St,_Palmdale,_CA_93551,_USA.png
34.0987194	-117.869993	#799cf8	1047 N Bender Ave, Covina, CA 91724, USA	4095.0	557943.0	136.25	2015	https://portal.assessor.lacounty.gov/parceldetail/8404005016	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-19/1047_N_Bender_Ave,_Covina,_CA_91724,_USA.png
33.9658353	-118.1002523	#d55042	9267 Aero Dr, Pico Rivera, CA 90660, USA	4400.0	142691.0	32.43	1978	https://portal.assessor.lacounty.gov/parceldetail/6382031002	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-19/9267_Aero_Dr,_Pico_Rivera,_CA_90660,_USA.png
33.8599939	-118.1275028	#455cce	5739 Autry Ave, Lakewood, CA 90712, USA	4200.0	725000.0	172.62	2023	https://portal.assessor.lacounty.gov/parceldetail/7171016014	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-19/5739_Autry_Ave,_Lakewood,_CA_90712,_USA.png
33.837863	-118.2199383	#9abbff	2641 E Harrison St, Long Beach, CA 90810, USA	2695.0	334974.0	124.29	2010	https://portal.assessor.lacounty.gov/parceldetail/7308005037	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-19/2641_E_Harrison_St,_Long_Beach,_CA_90810,_USA.png
33.8006771	-118.2679585	#5e7de7	24732 Panama Ave, Carson, CA 90745, USA	4500.0	610080.0	135.57	2019	https://portal.assessor.lacounty.gov/parceldetail/7406034039	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-19/24732_Panama_Ave,_Carson,_CA_90745,_USA.png
34.0328498	-117.9620949	#9abbff	416 Cadbrook Dr, La Puente, CA 91744, USA	3500.0	334972.0	95.71	2010	https://portal.assessor.lacounty.gov/parceldetail/8210027001	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-19/416_Cadbrook_Dr,_La_Puente,_CA_91744,_USA.png
33.8615463	-118.3827628	#5e7de7	1711 Morgan Ln, Redondo Beach, CA 90278, USA	5495.0	922092.0	167.81	2019	https://portal.assessor.lacounty.gov/parceldetail/4160013032	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-19/1711_Morgan_Ln,_Redondo_Beach,_CA_90278,_USA.png
33.8641319	-118.3686549	#f1ccb8	2322 Pullman Ln, Redondo Beach, CA 90278, USA	5500.0	326707.0	59.4	1994	https://portal.assessor.lacounty.gov/parceldetail/4158002001	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-19/2322_Pullman_Ln,_Redondo_Beach,_CA_90278,_USA.png
33.8724662	-118.3830316	#4b64d5	1751 Axenty Way, Redondo Beach, CA 90278, USA	7450.0	1723800.0	231.38	2022	https://portal.assessor.lacounty.gov/parceldetail/4162015045	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-19/1751_Axenty_Way,_Redondo_Beach,_CA_90278,_USA.png
33.7997694	-118.1330706	#516ddb	5135 E Eagle St, Long Beach, CA 90815, USA	5000.0	759492.0	151.9	2021	https://portal.assessor.lacounty.gov/parceldetail/7223012004	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-19/5135_E_Eagle_St,_Long_Beach,_CA_90815,_USA.png
33.872119	-118.112992	#93b5fe	17620 Windward Terrace, Bellflower, CA 90706, USA	3100.0	289373.0	93.35	2011	https://portal.assessor.lacounty.gov/parceldetail/7163020006	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-21/17620_Windward_Terrace,_Bellflower,_CA_90706,_USA.png
33.9391775	-118.1984345	#516ddb	10311 Otis St, South Gate, CA 90280, USA	3200.0	599166.0	187.24	2021	https://portal.assessor.lacounty.gov/parceldetail/6218017008	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-21/10311_Otis_St,_South_Gate,_CA_90280,_USA.png
33.829828	-118.3844144	#6b8df0	625 S Gertruda Ave, Redondo Beach, CA 90277, USA	7900.0	1811040.0	229.25	2017	https://portal.assessor.lacounty.gov/parceldetail/7508025013	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-25/625_S_Gertruda_Ave,_Redondo_Beach,_CA_90277,_USA.png
33.9219455	-118.3667471	#5e7de7	5016 W 122nd St, Hawthorne, CA 90250, USA	4500.0	568264.0	126.28	2019	https://portal.assessor.lacounty.gov/parceldetail/4142004005	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-25/5016_W_122nd_St,_Hawthorne,_CA_90250,_USA.png
33.7994985	-118.359746	#c12b30	4128 Vía Picaposte, Palos Verdes Estates, CA 90274, USA	6000.0	139208.0	23.2	1975	https://portal.assessor.lacounty.gov/parceldetail/7537015008	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-25/4128_Vía_Picaposte,_Palos_Verdes_Estates,_CA_90274,_USA.png
34.1026772	-117.956449	#4b64d5	4947 Downing Ave, Baldwin Park, CA 91706, USA	4450.0	717060.0	161.14	2022	https://portal.assessor.lacounty.gov/parceldetail/8414013079	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-25/4947_Downing_Ave,_Baldwin_Park,_CA_91706,_USA.png
33.9976201	-118.0488416	#4b64d5	12016 Rideout Way, Whittier, CA 90601, USA	5950.0	969000.0	162.86	2022	https://portal.assessor.lacounty.gov/parceldetail/8126012011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-25/12016_Rideout_Way,_Whittier,_CA_90601,_USA.png
33.8934858	-118.08222	#b5cdfa	15116 Pioneer Blvd, Norwalk, CA 90650, USA	1650.0	588418.0	356.62	2006	https://portal.assessor.lacounty.gov/parceldetail/8080011024	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-25/15116_Pioneer_Blvd,_Norwalk,_CA_90650,_USA.png
33.9071659	-118.079138	#c12b30	13721 Erwood Ave, Norwalk, CA 90650, USA	3400.0	91829.0	27.01	1975	https://portal.assessor.lacounty.gov/parceldetail/8054017035	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-25/13721_Erwood_Ave,_Norwalk,_CA_90650,_USA.png
34.0635995	-118.3863575	#c7d7f0	236 S La Peer Dr, Beverly Hills, CA 90211, USA	19500.0	2018527.0	103.51	2003	https://portal.assessor.lacounty.gov/parceldetail/4333002029	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-25/236_S_La_Peer_Dr,_Beverly_Hills,_CA_90211,_USA.png
34.0698005	-118.3937336	#f08a6c	207 N Maple Dr, Beverly Hills, CA 90210, USA	16995.0	1068946.0	62.9	1984	https://portal.assessor.lacounty.gov/parceldetail/4342026017	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-25/207_N_Maple_Dr,_Beverly_Hills,_CA_90210,_USA.png
